AAL,AAL600,JHU,N=850,N=1000,N=5000
,,,,,0.528262566
,,,,,0.577657886
,,,,,0.506733306
,,,,,0.544476631
,,,,,0.533834237
,,,,,0.536700387
,,,,,0.534518281
,,,,,0.499238992
,,,,,0.503222421
,,,,,0.549339696
,,,,,0.478950342
,,,,,0.475039181
,,,,,0.539959866
,,,,,0.50520219
,,,,,0.497807193
,,,,,0.497503191
,,,,,0.486194728
,,,,,0.560737721
,,,,,0.475658737
,,,,,0.518027751
,,,,,0.547088596
,,,,,0.515832127
,,,,,0.467265946
,,,,,0.519387892
,,,,,0.500447026
,,,,,0.516794831
,,,,,0.499080824
,,,,,0.432495533
,,,,,0.481012697
,,,,,0.520520829
,,,,,0.49287125
,,,,,0.47131951
,,,,,0.479945325
,,,,,0.5353323
,,,,,0.531401118
,,,,,0.576559064
,,,,,0.405344419
,,,,,0.467296648
,,,,,0.564302351
,,,,,0.436994776
,,,,,0.500786876
,,,,,0.490338602
,,,,,0.507061991
,,,,,0.359705271
,,,,,0.503964447
,,,,,0.505900863
,,,,,0.485826036
,,,,,0.536337834
,,,,,0.526724237
,,,,,0.569031613
,,,,,0.492971303
,,,,,0.488505307
,,,,,0.498426903
,,,,,0.51509808
,,,,,0.571793903
,,,,,0.591331929
,,,,,0.563301333
,,,,,0.551254163
,,,,,0.560399624
,,,,,0.512882549
,,,,,0.565166851
,,,,,0.4176942
,,,,,0.541377939
,,,,,0.436368036
,,,,,0.513215413
,,,,,0.566725399
,,,,,0.450260565
,,,,,0.569511075
,,,,,0.478364682
,,,,,0.532123821
,,,,,0.531401118
,,,,,0.483300249
,,,,,0.498359747
,,,,,0.48528024
,,,,,0.50189962
,,,,,0.554670027
,,,,,0.509975218
,,,,,0.470580538
,,,,,0.500408723
,,,,,0.5025564
,,,,,0.487074607
,,,,,0.527054668
,,,,,0.61251398
,,,,,0.523061727
,,,,,0.478470704
,,,,,0.418802837
,,,,,0.448554922
,,,,,0.51914677
,,,,,0.56562778
,,,,,0.486046619
,,,,,0.511767464
,,,,,0.512515506
,,,,,0.544237379
,,,,,0.468615937
,,,,,0.482406689
,,,,,0.523567922
,,,,,0.518674066
,,,,,0.5354762
,,,,,0.549849871
,,,,,0.474524116
,,,,,0.481878787
,,,,,0.546669397
,,,,,0.527013527
,,,,,0.484186565
,,,,,0.524141664
,,,,,0.574827736
,,,,,0.494691164
,,,,,0.490554332
,,,,,0.461431473
,,,,,0.497849029
,,,,,0.522313489
,,,,,0.546497008
,,,,,0.467138794
,,,,,0.478359189
,,,,,0.531630274
,,,,,0.452415232
,,,,,0.473202213
,,,,,0.56849512
,,,,,0.547863709
,,,,,0.542587766
,,,,,0.534108221
,,,,,0.481361923
,,,,,0.615447565
,,,,,0.517735967
,,,,,0.483770631
,,,,,0.433124702
,,,,,0.470082141
,,,,,0.474025207
,,,,,0.420052689
,,,,,0.463076179
,,,,,0.431150059
,,,,,0.524729965
,,,,,0.511035942
,,,,,0.495122965
,,,,,0.53898458
,,,,,0.42904527
,,,,,0.521664241
,,,,,0.503125967
,,,,,0.406929007
,,,,,0.542007588
,,,,,0.423999552
,,,,,0.579177546
,,,,,0.441460573
,,,,,0.489592598
,,,,,0.555003242
,,,,,0.555506959
,,,,,0.531914754
,,,,,0.43999843
,,,,,0.484550432
,,,,,0.465737059
,,,,,0.481614046
,,,,,0.554237322
,,,,,0.50927774
,,,,,0.420975267
,,,,,0.451999147
,,,,,0.519802367
,,,,,0.516804841
,,,,,0.511556411
,,,,,0.499823022
,,,,,0.539413332
,,,,,0.505786647
,,,,,0.511556411
,,,,,0.508637661
,,,,,0.526259568
,,,,,0.508910699
,,,,,0.559265591
,,,,,0.476664526
,,,,,0.523491253
,,,,,0.448950323
,,,,,0.588122373
,,,,,0.560340567
,,,,,0.51599196
,,,,,0.551983707
,,,,,0.474327849
,,,,,0.536802622
,,,,,0.529707049
,,,,,0.490182419
,,,,,0.55489011
,,,,,0.479592148
,,,,,0.413250598
,,,,,0.526645142
,,,,,0.552950955
,,,,,0.518020093
,,,,,0.420963055
,,,,,0.561185078
,,,,,0.526526839
,,,,,0.503023621
,,,,,0.545184701
,,,,,0.556052234
,,,,,0.571259708
,,,,,0.536682737
,,,,,0.516094168
,,,,,0.520594112
,,,,,0.535510122
,,,,,0.534300867
,,,,,0.48442841
,,,,,0.560130338
,,,,,0.587164973
,,,,,0.466326229
,,,,,0.590580995
,,,,,0.513400432
,,,,,0.506881578
,,,,,0.52199183
,,,,,0.503747486
,,,,,0.580280741
,,,,,0.511037214
,,,,,0.53477392
,,,,,0.542022919
,,,,,0.498270376
,,,,,0.533931642
,,,,,0.47714245
,,,,,0.521563624
,,,,,0.50002944
,,,,,0.555874696
,,,,,0.525947937
,,,,,0.45320066
,,,,,0.552633063
,,,,,0.523853941
,,,,,0.463351937
,,,,,0.540319009
,,,,,0.548887467
,,,,,0.43473722
,,,,,0.51957557
,,,,,0.475212649
,,,,,0.437789408
,,,,,0.592112818
,,,,,0.549119817
,,,,,0.479174613
,,,,,0.455231674
,,,,,0.568329537
,,,,,0.599391363
,,,,,0.485948549
,,,,,0.490362065
,,,,,0.517344962
,,,,,0.436496535
,,,,,0.516132036
,,,,,0.557835475
,,,,,0.475710059
,,,,,0.552941254
,,,,,0.497573142
,,,,,0.46663136
,,,,,0.554295647
,,,,,0.487071767
,,,,,0.50169025
,,,,,0.519989524
,,,,,0.497262939
,,,,,0.541436285
,,,,,0.517108797
,,,,,0.492170319
,,,,,0.575335256
,,,,,0.51630633
,,,,,0.507980658
,,,,,0.553209415
,,,,,0.488753294
,,,,,0.530500554
,,,,,0.611483069
,,,,,0.504765769
,,,,,0.49772508
,,,,,0.514034541
,,,,,0.545704583
,,,,,0.525651715
,,,,,0.526565847
,,,,,0.496028699
,,,,,0.527691579
,,,,,0.444321092
,,,,,0.46559296
,,,,,0.48932778
,,,,,0.469334791
,,,,,0.589323782
,,,,,0.516768106
,,,,,0.540639381
,,,,,0.427485348
,,,,,0.411353403
,,,,,0.498794968
,,,,,0.54036199
,,,,,0.535794229
,,,,,0.472660893
,,,,,0.465185892
,,,,,0.521424869
,,,,,0.515305143
,,,,,0.496869309
,,,,,0.455192609
,,,,,0.496027302
,,,,,0.509140793
,,,,,0.502284845
,,,,,0.540860855
,,,,,0.588016038
,,,,,0.458156999
,,,,,0.513360889
,,,,,0.546665589
,,,,,0.570848841
,,,,,0.482216804
,,,,,0.494740685
,,,,,0.512819259
,,,,,0.521656488
,,,,,0.506398615
,,,,,0.517998728
,,,,,0.477298926
,,,,,0.560203316
,,,,,0.536210417
,,,,,0.426265331
,,,,,0.519582209
,,,,,0.426340836
,,,,,0.494695731
,,,,,0.464427732
,,,,,0.523244947
,,,,,0.522445659
,,,,,0.48232626
,,,,,0.474102193
,,,,,0.481759474
,,,,,0.515005826
,,,,,0.457806565
,,,,,0.51295749
,,,,,0.571849547
,,,,,0.550246225
,,,,,0.570599062
,,,,,0.406432664
,,,,,0.589338705
,,,,,0.49220413
,,,,,0.500720801
,,,,,0.574872623
,,,,,0.462201934
,,,,,0.597495087
,,,,,0.529669009
,,,,,0.486628474
,,,,,0.599157863
,,,,,0.4488788
,,,,,0.584282804
,,,,,0.42805256
,,,,,0.474319479
,,,,,0.53032276
,,,,,0.557041016
,,,,,0.589238414
,,,,,0.443301245
,,,,,0.586910229
,,,,,0.530782205
,,,,,0.519310404
,,,,,0.538481707
,,,,,0.470308021
,,,,,0.545112494
,,,,,0.485722672
,,,,,0.470836666
,,,,,0.440139152
,,,,,0.526170973
,,,,,0.49719664
,,,,,0.555962809
,,,,,0.505297345
,,,,,0.494740207
,,,,,0.476283946
,,,,,0.537749593
,,,,,0.574834604
,,,,,0.437271654
,,,,,0.464668903
,,,,,0.590213762
,,,,,0.474543609
,,,,,0.491751919
,,,,,0.450102407
,,,,,0.505715663
,,,,,0.459775929
,,,,,0.480518829
,,,,,0.543481879
,,,,,0.530788715
,,,,,0.512123655
,,,,,0.42689896
,,,,,0.46323174
,,,,,0.526662723
,,,,,0.524681107
,,,,,0.497275593
,,,,,0.499122966
,,,,,0.518930007
,,,,,0.558739775
,,,,,0.433184087
,,,,,0.508297973
,,,,,0.464512335
,,,,,0.536487031
,,,,,0.451981375
,,,,,0.550431236
,,,,,0.536457632
,,,,,0.598464291
,,,,,0.588561365
,,,,,0.543362777
,,,,,0.418989916
,,,,,0.503893017
,,,,,0.538147092
,,,,,0.460115585
,,,,,0.493456473
,,,,,0.538094252
,,,,,0.481537109
,,,,,0.446727532
,,,,,0.471642827
,,,,,0.554928409
,,,,,0.55636816
,,,,,0.455845757
,,,,,0.526850814
,,,,,0.453703692
,,,,,0.495572845
,,,,,0.601948548
,,,,,0.492359417
,,,,,0.510801407
,,,,,0.483302898
,,,,,0.493725646
,,,,,0.55005874
,,,,,0.521763535
,,,,,0.581310418
,,,,,0.47357566
,,,,,0.464584262
,,,,,0.490827097
,,,,,0.545004346
,,,,,0.51854916
,,,,,0.446074912
,,,,,0.45745808
,,,,,0.634247787
,,,,,0.517304236
,,,,,0.500538835
,,,,,0.471430893
,,,,,0.516442308
,,,,,0.541423924
,,,,,0.4998029
,,,,,0.517803379
,,,,,0.474683288
,,,,,0.482946161
,,,,,0.383937055
,,,,,0.466534957
,,,,,0.489369482
,,,,,0.469498682
,,,,,0.505567438
,,,,,0.548691631
,,,,,0.49997067
,,,,,0.575629974
,,,,,0.485499625
,,,,,0.429577897
,,,,,0.539549915
,,,,,0.550634691
,,,,,0.522000596
,,,,,0.50666582
,,,,,0.506422729
,,,,,0.525644638
,,,,,0.53094071
,,,,,0.577386074
,,,,,0.525499691
,,,,,0.515113419
,,,,,0.493338477
,,,,,0.514955981
,,,,,0.561073826
,,,,,0.510294037
,,,,,0.471331272
,,,,,0.518488103
,,,,,0.501281381
,,,,,0.572909948
,,,,,0.454254113
,,,,,0.527715701
,,,,,0.521697511
,,,,,0.558478217
,,,,,0.597121028
,,,,,0.524323159
,,,,,0.518809478
,,,,,0.487066555
,,,,,0.490527332
,,,,,0.494082895
,,,,,0.488394072
,,,,,0.559135218
,,,,,0.5809039
,,,,,0.546270519
,,,,,0.475306862
,,,,,0.477308774
,,,,,0.553471993
,,,,,0.450094496
,,,,,0.48901855
,,,,,0.492563066
,,,,,0.453817946
,,,,,0.497149026
,,,,,0.518027751
,,,,,0.49964678
,,,,,0.608733571
,,,,,0.54899925
,,,,,0.490182419
,,,,,0.499351803
,,,,,0.466158231
,,,,,0.592146015
,,,,,0.523508933
,,,,,0.517897713
,,,,,0.385038214
,,,,,0.445728386
,,,,,0.529077866
,,,,,0.532984362
,,,,,0.538995158
,,,,,0.5025564
,,,,,0.457409609
,,,,,0.491997435
,,,,,0.444097647
,,,,,0.490248401
,,,,,0.476016817
,,,,,0.519169259
,,,,,0.587325445
,,,,,0.493943154
,,,,,0.476563154
,,,,,0.532897954
,,,,,0.492050951
,,,,,0.473757726
,,,,,0.504010696
,,,,,0.503819795
,,,,,0.561729152
,,,,,0.535904025
,,,,,0.472937432
,,,,,0.610181801
,,,,,0.493455012
,,,,,0.497814945
,,,,,0.433790437
,,,,,0.555105792
,,,,,0.578251814
,,,,,0.522520458
,,,,,0.543883618
,,,,,0.574194165
,,,,,0.42222653
,,,,,0.499283897
,,,,,0.515607327
,,,,,0.474281397
,,,,,0.511809001
,,,,,0.522048874
,,,,,0.49207204
,,,,,0.535938946
,,,,,0.506511378
,,,,,0.500477848
,,,,,0.456834315
,,,,,0.560817413
,,,,,0.517331896
,,,,,0.491302709
,,,,,0.496573497
,,,,,0.477227271
,,,,,0.527777961
,,,,,0.409246155
,,,,,0.535471376
,,,,,0.613257327
,,,,,0.531043746
,,,,,0.526237299
,,,,,0.508978551
,,,,,0.460233926
,,,,,0.549466517
,,,,,0.520305267
,,,,,0.49175198
,,,,,0.497595826
,,,,,0.423769683
,,,,,0.496829434
,,,,,0.568920793
,,,,,0.463793318
,,,,,0.508671687
,,,,,0.465195304
,,,,,0.585455635
,,,,,0.487405281
,,,,,0.49594574
,,,,,0.569402027
,,,,,0.533931642
,,,,,0.474936982
,,,,,0.506227072
,,,,,0.48772672
,,,,,0.475989008
,,,,,0.473591555
,,,,,0.454844002
,,,,,0.483485589
,,,,,0.515697974
,,,,,0.47629994
,,,,,0.52296173
,,,,,0.453790965
,,,,,0.494386548
,,,,,0.540896639
,,,,,0.592663803
,,,,,0.460820503
,,,,,0.457284892
,,,,,0.607721912
,,,,,0.506075608
,,,,,0.431359135
,,,,,0.523610189
,,,,,0.517237885
,,,,,0.442825368
,,,,,0.484674183
,,,,,0.55479861
,,,,,0.549303925
,,,,,0.585121509
,,,,,0.395342132
,,,,,0.456012574
,,,,,0.540678203
,,,,,0.525278894
,,,,,0.543299966
,,,,,0.534400265
,,,,,0.530608801
,,,,,0.42561164
,,,,,0.515042816
,,,,,0.457273591
,,,,,0.488195876
,,,,,0.539872872
,,,,,0.514031429
,,,,,0.548194855
,,,,,0.483484944
,,,,,0.476692254
,,,,,0.52773227
,,,,,0.513868242
,,,,,0.583324499
,,,,,0.531045517
,,,,,0.406582088
,,,,,0.515328539
,,,,,0.469362479
,,,,,0.443386358
,,,,,0.550622085
,,,,,0.528901717
,,,,,0.448658691
,,,,,0.509111484
,,,,,0.5098766
,,,,,0.524517482
,,,,,0.499203283
,,,,,0.517725653
,,,,,0.515985309
,,,,,0.482278836
,,,,,0.441309495
,,,,,0.451423849
,,,,,0.589508761
,,,,,0.510627863
,,,,,0.529002916
,,,,,0.49844675
,,,,,0.546942791
,,,,,0.489399319
,,,,,0.488075747
,,,,,0.49072735
,,,,,0.485840044
,,,,,0.462237035
,,,,,0.495369955
,,,,,0.464340232
,,,,,0.503989539
,,,,,0.532883355
,,,,,0.568714475
,,,,,0.557361303
,,,,,0.470560553
,,,,,0.461459401
,,,,,0.472240131
,,,,,0.522913651
,,,,,0.521953635
,,,,,0.456603417
,,,,,0.556760523
,,,,,0.540184034
,,,,,0.43519364
,,,,,0.423127871
,,,,,0.573127637
,,,,,0.564598755
,,,,,0.533857836
,,,,,0.485568931
,,,,,0.513353533
,,,,,0.46963774
,,,,,0.540047136
,,,,,0.542914896
,,,,,0.47318659
,,,,,0.53684704
,,,,,0.515916662
,,,,,0.547511905
,,,,,0.524360189
,,,,,0.54501405
,,,,,0.516191061
,,,,,0.566599451
,,,,,0.504722592
,,,,,0.465132015
,,,,,0.441238215
,,,,,0.522327688
,,,,,0.556927215
,,,,,0.590920935
,,,,,0.489471322
,,,,,0.496116138
,,,,,0.532703987
,,,,,0.516726872
,,,,,0.567915317
,,,,,0.509572672
,,,,,0.534252832
,,,,,0.511906903
,,,,,0.493575623
,,,,,0.486046199
,,,,,0.536400613
,,,,,0.504974911
,,,,,0.503222421
,,,,,0.567383297
,,,,,0.530856158
,,,,,0.401515976
,,,,,0.539204972
,,,,,0.535435774
,,,,,0.456308761
,,,,,0.543872768
,,,,,0.509621911
,,,,,0.454357708
,,,,,0.500513475
,,,,,0.479422015
,,,,,0.541045744
,,,,,0.540293908
,,,,,0.457794007
,,,,,0.513098634
,,,,,0.53112851
,,,,,0.500189727
,,,,,0.534776757
,,,,,0.511781682
,,,,,0.461752021
,,,,,0.575709636
,,,,,0.52453507
,,,,,0.565243932
,,,,,0.561463621
,,,,,0.581818921
,,,,,0.549250566
,,,,,0.521333752
,,,,,0.537330651
,,,,,0.515609531
,,,,,0.503735672
,,,,,0.530506985
,,,,,0.502679413
,,,,,0.517304236
,,,,,0.434731853
,,,,,0.591057621
,,,,,0.520678105
,,,,,0.489097365
,,,,,0.50628344
,,,,,0.450702561
,,,,,0.483138383
,,,,,0.463226883
,,,,,0.47714245
,,,,,0.508165188
,,,,,0.57464854
,,,,,0.490753073
,,,,,0.4548792
,,,,,0.479755406
,,,,,0.551265657
,,,,,0.508671687
,,,,,0.548377196
,,,,,0.506429398
,,,,,0.584633177
,,,,,0.526503788
,,,,,0.458337836
,,,,,0.500048226
,,,,,0.518619557
,,,,,0.511838492
,,,,,0.574354446
,,,,,0.472894712
,,,,,0.514515352
,,,,,0.577430112
,,,,,0.535753575
,,,,,0.440596996
,,,,,0.507712631
,,,,,0.551994669
,,,,,0.49220955
,,,,,0.591893006
,,,,,0.553771923
,,,,,0.493809166
,,,,,0.532279428
,,,,,0.507737167
,,,,,0.526911932
,,,,,0.603328695
,,,,,0.559128707
,,,,,0.53781123
,,,,,0.46066819
,,,,,0.544682908
,,,,,0.538165982
,,,,,0.512449638
,,,,,0.553570219
,,,,,0.434682001
,,,,,0.514533555
,,,,,0.519344706
,,,,,0.475159289
,,,,,0.552530313
,,,,,0.533586922
,,,,,0.581239599
,,,,,0.557319168
,,,,,0.432302158
,,,,,0.466214911
,,,,,0.556823796
,,,,,0.536698001
,,,,,0.43272139
,,,,,0.515872566
,,,,,0.477898332
,,,,,0.554928409
,,,,,0.518339945
,,,,,0.486550355
,,,,,0.494612585
,,,,,0.561574649
,,,,,0.564775981
,,,,,0.489889273
,,,,,0.607596967
,,,,,0.516100614
,,,,,0.575152469
,,,,,0.537738043
,,,,,0.481718956
,,,,,0.472176052
,,,,,0.507422653
,,,,,0.422162573
,,,,,0.547863709
,,,,,0.538063713
,,,,,0.524981251
,,,,,0.567502629
,,,,,0.515349764
,,,,,0.467411949
,,,,,0.534740431
,,,,,0.544124724
,,,,,0.507314451
,,,,,0.558034495
,,,,,0.501152211
,,,,,0.50524727
,,,,,0.549221958
,,,,,0.486165631
,,,,,0.461273098
,,,,,0.460156395
,,,,,0.545520165
,,,,,0.584531182
,,,,,0.497125911
,,,,,0.535957934
,,,,,0.503093055
,,,,,0.51730733
,,,,,0.519395333
,,,,,0.435730086
,,,,,0.513063862
,,,,,0.556117752
,,,,,0.553808448
,,,,,0.54000508
,,,,,0.581628332
,,,,,0.546529049
,,,,,0.579523607
,,,,,0.516804841
,,,,,0.415839051
,,,,,0.54811089
,,,,,0.578619521
,,,,,0.47705716
,,,,,0.53451735
,,,,,0.542300906
,,,,,0.519244095
,,,,,0.501201681
,,,,,0.551046902
,,,,,0.588020774
,,,,,0.405943793
,,,,,0.581250044
,,,,,0.47839538
,,,,,0.555638967
,,,,,0.540668109
,,,,,0.587681096
,,,,,0.488753294
,,,,,0.486605156
,,,,,0.472357604
,,,,,0.540852164
,,,,,0.551364044
,,,,,0.43873839
,,,,,0.543693548
,,,,,0.522434386
,,,,,0.519843602
,,,,,0.550543097
,,,,,0.449803957
,,,,,0.494510141
,,,,,0.470068811
,,,,,0.57315997
,,,,,0.463562083
,,,,,0.416587833
,,,,,0.510828965
,,,,,0.555861895
,,,,,0.601042634
,,,,,0.502928628
,,,,,0.503693979
,,,,,0.529395727
,,,,,0.546696216
,,,,,0.496952867
,,,,,0.534702109
,,,,,0.521987521
,,,,,0.586668489
,,,,,0.401344609
,,,,,0.561465927
,,,,,0.510967566
,,,,,0.487602731
,,,,,0.49206693
,,,,,0.510102976
,,,,,0.558243895
,,,,,0.43806996
,,,,,0.519577277
,,,,,0.492407241
,,,,,0.433040072
,,,,,0.576886043
,,,,,0.569397344
,,,,,0.441844062
,,,,,0.509320992
,,,,,0.519952497
,,,,,0.502762107
,,,,,0.583144374
,,,,,0.503037175
,,,,,0.604482806
,,,,,0.492846433
,,,,,0.504244911
,,,,,0.536860097
,,,,,0.447738309
,,,,,0.493279894
,,,,,0.495096519
,,,,,0.476305109
,,,,,0.512233608
,,,,,0.420121976
,,,,,0.541256046
,,,,,0.413747905
,,,,,0.478811093
,,,,,0.475166536
,,,,,0.520841986
,,,,,0.450444826
,,,,,0.515005826
,,,,,0.528601309
,,,,,0.518429148
,,,,,0.486372788
,,,,,0.496668773
,,,,,0.511537079
,,,,,0.48974648
,,,,,0.57820571
,,,,,0.452935416
,,,,,0.486142884
,,,,,0.498596964
,,,,,0.371753978
,,,,,0.39877946
,,,,,0.506863014
,,,,,0.554423998
,,,,,0.51039004
,,,,,0.552069248
,,,,,0.570982444
,,,,,0.54300246
,,,,,0.517725653
,,,,,0.500371823
,,,,,0.562580386
,,,,,0.490947996
,,,,,0.429844927
,,,,,0.403719301
,,,,,0.563076016
,,,,,0.539961486
,,,,,0.44264775
,,,,,0.440851999
,,,,,0.514326277
,,,,,0.553805686
,,,,,0.504887116
,,,,,0.489300939
,,,,,0.496339367
,,,,,0.531707613
,,,,,0.550462866
,,,,,0.55005874
,,,,,0.629617473
,,,,,0.566165221
,,,,,0.491490404
,,,,,0.512869975
,,,,,0.489318921
,,,,,0.50274667
,,,,,0.512048288
,,,,,0.449933509
,,,,,0.458857024
,,,,,0.529102802
,,,,,0.582890825
,,,,,0.533243983
,,,,,0.448434906
,,,,,0.521921538
,,,,,0.57516681
,,,,,0.397526271
,,,,,0.502703649
,,,,,0.522880415
,,,,,0.488856633
,,,,,0.470370895
,,,,,0.433006998
,,,,,0.473966697
,,,,,0.527756407
,,,,,0.462514139
,,,,,0.561685835
,,,,,0.504955396
,,,,,0.560096748
,,,,,0.532126247
,,,,,0.603014341
,,,,,0.396964176
,,,,,0.487455466
,,,,,0.549176804
,,,,,0.572779898
,,,,,0.539626838
,,,,,0.547804401
,,,,,0.509618004
,,,,,0.499841908
,,,,,0.458273821
,,,,,0.513215413
,,,,,0.47987511
,,,,,0.534300867
,,,,,0.554650029
,,,,,0.475575789
,,,,,0.531043668
,,,,,0.495758542
,,,,,0.547843002
,,,,,0.50408354
,,,,,0.431419771
,,,,,0.516390129
,,,,,0.518080996
,,,,,0.498559309
,,,,,0.476462491
,,,,,0.552717582
,,,,,0.489300939
,,,,,0.443104376
,,,,,0.60871528
,,,,,0.51869723
,,,,,0.53393751
,,,,,0.44999669
,,,,,0.575939532
,,,,,0.500756581
,,,,,0.511269885
,,,,,0.53611695
,,,,,0.571456925
,,,,,0.501827474
,,,,,0.467117302
,,,,,0.525330003
,,,,,0.423432974
,,,,,0.524678478
,,,,,0.568305273
,,,,,0.522986673
,,,,,0.469052297
,,,,,0.47132175
,,,,,0.438909697
,,,,,0.511219689
,,,,,0.556490416
,,,,,0.480082214
,,,,,0.476461094
,,,,,0.395364796
,,,,,0.538123655
,,,,,0.554924227
,,,,,0.547245688
,,,,,0.520870876
,,,,,0.52211775
,,,,,0.461853257
,,,,,0.561449875
,,,,,0.540654976
,,,,,0.557996415
,,,,,0.527295101
,,,,,0.528431257
,,,,,0.437267913
,,,,,0.493968619
,,,,,0.511442453
,,,,,0.535761932
,,,,,0.49206693
,,,,,0.516856303
,,,,,0.497959586
,,,,,0.530047728
,,,,,0.528051899
,,,,,0.491551174
,,,,,0.469476057
,,,,,0.414106634
,,,,,0.550159198
,,,,,0.55936337
,,,,,0.494509282
,,,,,0.523177508
,,,,,0.481233189
,,,,,0.485342592
,,,,,0.546420406
,,,,,0.484694753
,,,,,0.540609733
,,,,,0.561423139
,,,,,0.545044693
,,,,,0.550283423
,,,,,0.503500859
,,,,,0.470308021
,,,,,0.514798787
,,,,,0.433917022
,,,,,0.464202317
,,,,,0.445229461
,,,,,0.421969893
,,,,,0.48589185
,,,,,0.569783714
,,,,,0.504609089
,,,,,0.505584138
,,,,,0.506669946
,,,,,0.498426903
,,,,,0.515081312
,,,,,0.399132655
,,,,,0.507988499
,,,,,0.465779897
,,,,,0.446901256
,,,,,0.524209489
,,,,,0.490049981
,,,,,0.55881107
,,,,,0.481361923
,,,,,0.542378733
,,,,,0.499066131
,,,,,0.421923997
,,,,,0.462797969
,,,,,0.457371178
,,,,,0.465954717
,,,,,0.527074773
,,,,,0.498056759
,,,,,0.500675778
,,,,,0.506202814
,,,,,0.502386627
,,,,,0.550358703
,,,,,0.395367954
,,,,,0.532274148
,,,,,0.515929678
,,,,,0.529962417
,,,,,0.556854576
,,,,,0.535328937
,,,,,0.517262011
,,,,,0.516495171
,,,,,0.465336619
,,,,,0.488525026
,,,,,0.549423873
,,,,,0.485955313
,,,,,0.447568399
,,,,,0.436946027
,,,,,0.520433122
,,,,,0.459583362
,,,,,0.479498901
,,,,,0.435125413
,,,,,0.500719576
,,,,,0.440247623
,,,,,0.454221325
,,,,,0.531004551
,,,,,0.469473857
,,,,,0.551606207
,,,,,0.559967151
,,,,,0.546253806
,,,,,0.519582209
,,,,,0.545241554
,,,,,0.448932231
,,,,,0.547847238
,,,,,0.544654327
,,,,,0.482668853
,,,,,0.472037262
,,,,,0.413231869
,,,,,0.530908232
,,,,,0.536698001
,,,,,0.429225945
,,,,,0.541930577
,,,,,0.499624008
,,,,,0.502189842
,,,,,0.528981772
,,,,,0.460246579
,,,,,0.55506951
,,,,,0.514247558
,,,,,0.480737704
,,,,,0.507112645
,,,,,0.497285229
,,,,,0.497023129
,,,,,0.514154544
,,,,,0.510485414
,,,,,0.44962362
,,,,,0.45786496
,,,,,0.513080454
,,,,,0.54589205
,,,,,0.51324988
,,,,,0.538882257
,,,,,0.507996264
,,,,,0.424565574
,,,,,0.485316238
,,,,,0.535514456
,,,,,0.564196231
,,,,,0.419009657
,,,,,0.593995285
,,,,,0.434234663
,,,,,0.523839408
,,,,,0.544614366
,,,,,0.473093428
,,,,,0.571399285
,,,,,0.497829958
,,,,,0.423677846
,,,,,0.57247334
,,,,,0.528266897
,,,,,0.504918276
,,,,,0.53527379
,,,,,0.544941682
,,,,,0.502318783
,,,,,0.410025893
,,,,,0.505935448
,,,,,0.521602277
,,,,,0.459201372
,,,,,0.594986697
,,,,,0.555391383
,,,,,0.490407476
,,,,,0.510207468
,,,,,0.481589571
,,,,,0.537879532
,,,,,0.489743988
,,,,,0.555645574
,,,,,0.559389862
,,,,,0.512345721
,,,,,0.537390005
,,,,,0.508469286
,,,,,0.573898745
,,,,,0.464630729
,,,,,0.411469506
,,,,,0.495103075
,,,,,0.606057883
,,,,,0.485508578
,,,,,0.453783542
,,,,,0.499238992
,,,,,0.475141566
,,,,,0.566455673
,,,,,0.509067044
,,,,,0.487706958
,,,,,0.541700399
,,,,,0.492304741
,,,,,0.491259279
,,,,,0.517345206
,,,,,0.452251527
,,,,,0.496657577
,,,,,0.592922644
,,,,,0.521716686
,,,,,0.501282204
,,,,,0.568425443
,,,,,0.437554423
,,,,,0.552202452
,,,,,0.484780991
,,,,,0.38732185
,,,,,0.521285089
,,,,,0.552660155
,,,,,0.515800691
,,,,,0.538698719
,,,,,0.542593033
,,,,,0.532685998
,,,,,0.508338052
,,,,,0.500658068
,,,,,0.523549703
,,,,,0.522733914
,,,,,0.423664683
,,,,,0.42776183
,,,,,0.490274287
,,,,,0.529341169
,,,,,0.570369951
,,,,,0.560286285
,,,,,0.470163526
,,,,,0.499605856
,,,,,0.483238483
,,,,,0.461858276
,,,,,0.562506005
,,,,,0.505054426
,,,,,0.554432847
,,,,,0.540876611
,,,,,0.523273517
,,,,,0.502214429
,,,,,0.545330617
,,,,,0.584769966
,,,,,0.460041424
,,,,,0.497510113
,,,,,0.447899469
,,,,,0.485120056
,,,,,0.521164178
,,,,,0.529064765
,,,,,0.586876926
,,,,,0.494649794
,,,,,0.465627029
,,,,,0.453897687
,,,,,0.499380554
,,,,,0.554419599
,,,,,0.572938746
,,,,,0.514194459
,,,,,0.534145955
,,,,,0.53003114
,,,,,0.542852667
,,,,,0.517669743
,,,,,0.493981455
,,,,,0.591938587
,,,,,0.48522182
,,,,,0.506468028
,,,,,0.493548917
,,,,,0.509087963
,,,,,0.54054807
,,,,,0.527964054
,,,,,0.460057707
,,,,,0.460705753
,,,,,0.450514478
,,,,,0.502534622
,,,,,0.485722672
,,,,,0.578550766
,,,,,0.489013908
,,,,,0.482274934
,,,,,0.477241095
,,,,,0.466237762
,,,,,0.458289739
,,,,,0.525046511
,,,,,0.491437744
,,,,,0.474656578
,,,,,0.561550649
,,,,,0.450020511
,,,,,0.500037178
,,,,,0.533309495
